,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.3113408330799635,0.05716023107327455,0.05928853754940711,0.0,0.1787777439951353,0.03162055335968379,0.13894800851322592,0.22286409242930982
frontalpole-lh,0.16534740545294635,0.23746701846965698,0.18909410729991205,0.0,0.15391380826737028,0.0,0.12049252418645559,0.13368513632365875
frontalpole-rh,0.07077374404107077,0.07884121745507884,0.3502016868353502,0.010267693436010267,0.17455078841217456,0.024935826916024934,0.1961862852951962,0.09424275760909424
fusiform-lh,0.0,0.0,0.014238253440911248,0.46274323682961555,0.07119126720455624,0.43236829615567157,0.01945894636924537,0.0
paracentral-lh,0.13190811917216283,0.03957243575164885,0.11007505117125313,0.03320445758471685,0.2685922219695247,0.073231748919718,0.17875824425744827,0.1646577211735274
parahippocampal-lh,0.03443708609271523,0.0,0.02384105960264901,0.3043046357615894,0.10860927152317881,0.397682119205298,0.07185430463576159,0.05927152317880795
rostralanteriorcingulate-lh,0.12223421478683216,0.03750674581759309,0.145979492714517,0.010523475445223961,0.21100917431192662,0.05747436589314625,0.2512142471667566,0.1640582838640043
rostralmiddlefrontal-lh,0.20540997464074387,0.042828965905888985,0.0741053817976895,0.0,0.20569174415328262,0.049873203719357564,0.1724429416737109,0.24964778810932656
