,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-rh,precuneus-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.1254932912391476,0.1254932912391476,0.1239147592738753,0.12470402525651145,0.12470402525651145,0.1254932912391476,0.12470402525651145,0.1254932912391476
caudalanteriorcingulate-rh,0.1254964257347101,0.1254964257347101,0.12390786338363781,0.12470214455917394,0.12470214455917394,0.1254964257347101,0.12470214455917394,0.1254964257347101
insula-rh,0.12207987942727958,0.12132629992464206,0.1281085154483798,0.12961567445365485,0.12961567445365485,0.12283345892991711,0.12283345892991711,0.12358703843255464
isthmuscingulate-rh,0.12041884816753927,0.11967090501121914,0.12715033657442035,0.1338818249813014,0.13462976813762154,0.1211667913238594,0.1211667913238594,0.1219147344801795
lateraloccipital-rh,0.12009063444108761,0.11933534743202417,0.12764350453172205,0.1336858006042296,0.13595166163141995,0.12084592145015106,0.12084592145015106,0.1216012084592145
paracentral-rh,0.12558869701726844,0.12480376766091052,0.12401883830455258,0.12480376766091052,0.12480376766091052,0.12558869701726844,0.12480376766091052,0.12558869701726844
precuneus-rh,0.125,0.12421875,0.12421875,0.125,0.125,0.12578125,0.125,0.12578125
superiorparietal-rh,0.125,0.12421875,0.12421875,0.125,0.125,0.12578125,0.125,0.12578125
