,bankssts-lh,frontalpole-rh,fusiform-lh,inferiortemporal-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.3637873754152824,0.0,0.25332225913621265,0.0,0.10880398671096346,0.0,0.18687707641196014,0.0872093023255814
frontalpole-rh,0.0,0.7721739130434783,0.0,0.07304347826086957,0.04173913043478261,0.10956521739130434,0.0,0.0034782608695652175
fusiform-lh,0.2631578947368421,0.0,0.3617376775271512,0.0,0.17543859649122806,0.0,0.16123642439431912,0.03842940685045948
inferiortemporal-rh,0.0,0.07131782945736434,0.0,0.5565891472868217,0.0,0.37209302325581395,0.0,0.0
parahippocampal-lh,0.13428571428571429,0.02666666666666667,0.20952380952380953,0.0,0.5295238095238095,0.0,0.08571428571428572,0.014285714285714285
parahippocampal-rh,0.0,0.09331476323119778,0.0,0.3286908077994429,0.0,0.5779944289693594,0.0,0.0
temporalpole-lh,0.19756554307116106,0.0,0.17134831460674158,0.0,0.08146067415730338,0.0,0.37546816479400746,0.17415730337078653
transversetemporal-lh,0.1328358208955224,0.004477611940298508,0.050746268656716415,0.0,0.016417910447761194,0.0,0.2656716417910448,0.5298507462686567
