,bankssts-lh,frontalpole-rh,fusiform-lh,inferiortemporal-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.32593856655290104,0.0,0.2627986348122867,0.0,0.10580204778156997,0.0,0.23720136518771331,0.06825938566552901
frontalpole-rh,0.0,0.7471264367816092,0.0,0.0,0.0,0.22988505747126436,0.0,0.022988505747126436
fusiform-lh,0.2621035058430718,0.0,0.3639398998330551,0.0,0.18530884808013356,0.0,0.17195325542570952,0.01669449081803005
inferiortemporal-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.1763085399449036,0.0,0.31129476584022037,0.0,0.42424242424242425,0.0,0.0881542699724518,0.0
parahippocampal-rh,0.0,0.31746031746031744,0.0,0.0,0.0,0.6825396825396826,0.0,0.0
temporalpole-lh,0.23214285714285715,0.0,0.1767857142857143,0.0,0.0625,0.0,0.39107142857142857,0.1375
transversetemporal-lh,0.14977973568281938,0.013215859030837005,0.01762114537444934,0.0,0.0,0.0,0.31277533039647576,0.5066079295154186
