,bankssts-rh,frontalpole-rh,insula-lh,insula-rh,paracentral-rh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.8346666666666667,0.025333333333333333,0.0,0.0,0.058666666666666666,0.0,0.0,0.08133333333333333
frontalpole-rh,0.027166882276843468,0.5950840879689522,0.031047865459249677,0.1034928848641656,0.0685640362225097,0.07761966364812418,0.07761966364812418,0.019404915912031046
insula-lh,0.0,0.02034587995930824,0.595116988809766,0.0,0.0,0.20142421159715157,0.14140386571719227,0.04170905391658189
insula-rh,0.0,0.10554803788903924,0.0,0.8024357239512855,0.0,0.0013531799729364006,0.09066305818673884,0.0
paracentral-rh,0.05134474327628362,0.06723716381418093,0.0,0.0,0.8019559902200489,0.0,0.0,0.07946210268948656
parahippocampal-rh,0.0,0.05272727272727273,0.17272727272727273,0.0,0.0,0.48,0.23272727272727273,0.06181818181818182
temporalpole-lh,0.0,0.05415499533146592,0.12791783380018673,0.058823529411764705,0.0,0.24089635854341737,0.4603174603174603,0.05788982259570495
temporalpole-rh,0.07875,0.01625,0.05125,0.0,0.07625,0.08,0.075,0.6225
