,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.2980308674827036,0.15486961149547632,0.03512506652474721,0.05375199574241618,0.17402873869079297,0.18946248004257585,0.015965939329430547,0.07876530069185737
frontalpole-rh,0.13249211356466878,0.30013519603424965,0.08562415502478594,0.04416403785488959,0.12618296529968454,0.14015322217214962,0.04416403785488959,0.1270842721946823
fusiform-lh,0.03256043413912185,0.0897878638381845,0.340404538727183,0.13073507646768623,0.08732116428219043,0.09077454366058214,0.1509620128268377,0.07745436605821411
parahippocampal-rh,0.08347676419965576,0.08089500860585198,0.22461273666092943,0.4113597246127367,0.02667814113597246,0.05679862306368331,0.11617900172117039,0.0
rostralanteriorcingulate-lh,0.13540031397174254,0.10557299843014128,0.06554160125588697,0.013736263736263736,0.30180533751962324,0.19662480376766092,0.08281004709576138,0.09850863422291994
rostralanteriorcingulate-rh,0.13799768071124854,0.11209895632006185,0.06803247004252029,0.026285272516428294,0.19134132199458834,0.2829532276768458,0.0931580981832238,0.08813297255508311
temporalpole-lh,0.01834862385321101,0.04931192660550459,0.16571100917431192,0.0716743119266055,0.12327981651376146,0.14277522935779816,0.36754587155963303,0.06135321100917431
temporalpole-rh,0.08395202741290692,0.15305539691604797,0.09366076527698458,0.0,0.143917761279269,0.13135351227869788,0.06567675613934894,0.32838378069674473
