,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-lh
frontalpole-lh,0.36416184971098264,0.029624277456647398,0.10332369942196531,0.06502890173410404,0.016618497109826588,0.20303468208092484,0.11488439306358382,0.10332369942196531
frontalpole-rh,0.03936348408710218,0.43299832495812396,0.0,0.2537688442211055,0.011725293132328308,0.03015075376884422,0.017587939698492462,0.21440536013400335
medialorbitofrontal-lh,0.09646539027982327,0.0,0.49852724594992637,0.020618556701030927,0.04933726067746686,0.13402061855670103,0.16494845360824742,0.03608247422680412
parahippocampal-rh,0.07430340557275542,0.23219814241486067,0.02631578947368421,0.3591331269349845,0.0,0.047987616099071206,0.053405572755417956,0.206656346749226
parsorbitalis-rh,0.026615969581749048,0.022813688212927757,0.08491761723700887,0.0,0.6603295310519645,0.044359949302915085,0.16096324461343473,0.0
rostralanteriorcingulate-rh,0.19438877755511022,0.019372077488309953,0.1229124916499666,0.036072144288577156,0.024716098864395457,0.43820975283901137,0.06412825651302605,0.10020040080160321
rostralmiddlefrontal-lh,0.117096018735363,0.01483216237314598,0.1873536299765808,0.05230288836846214,0.10382513661202186,0.07962529274004684,0.41451990632318503,0.03044496487119438
temporalpole-lh,0.10617626648161,0.16793893129770993,0.0395558639833449,0.18112421929215822,0.0,0.10964607911172797,0.029840388619014575,0.3657182512144344
