,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.4696551724137931,0.06689655172413793,0.023448275862068966,0.002758620689655172,0.05655172413793103,0.08827586206896551,0.1986206896551724,0.09379310344827586
frontalpole-rh,0.05110173464603844,0.22784810126582278,0.16549460853258322,0.12845757149554618,0.13314580403187998,0.15611814345991562,0.11157993436474449,0.02625410220346929
lateralorbitofrontal-rh,0.017150395778364115,0.16051011433597184,0.3095866314863676,0.16094986807387862,0.09146877748460862,0.15127528583992964,0.079155672823219,0.02990325417766051
medialorbitofrontal-rh,0.003146303093864709,0.14997378080755114,0.19716832721552177,0.2863135815416885,0.1059255374934452,0.18038804404824332,0.07708442579968537,0.0
parahippocampal-rh,0.04515135967162647,0.1426372498717291,0.10159055926115956,0.09748589020010262,0.3494099538224731,0.14058491534120063,0.09235505387378143,0.03078501795792714
rostralanteriorcingulate-lh,0.06068376068376068,0.14358974358974358,0.14358974358974358,0.14017094017094017,0.12094017094017094,0.2311965811965812,0.12094017094017094,0.03888888888888889
rostralanteriorcingulate-rh,0.1574025974025974,0.11584415584415585,0.08675324675324675,0.07064935064935066,0.08935064935064935,0.13662337662337662,0.27480519480519483,0.06857142857142857
temporalpole-lh,0.12915129151291513,0.04981549815498155,0.05904059040590406,0.0,0.05719557195571956,0.08302583025830258,0.12453874538745388,0.49723247232472323
