,bankssts-lh,bankssts-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,middletemporal-rh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.64,0.08,0.0,0.04,0.04,0.08,0.0,0.12
bankssts-rh,0.07692307692307693,0.15384615384615385,0.09615384615384616,0.1346153846153846,0.1346153846153846,0.15384615384615385,0.07692307692307693,0.17307692307692307
fusiform-rh,0.018518518518518517,0.12962962962962962,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.12962962962962962,0.12962962962962962
inferiorparietal-rh,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.14035087719298245,0.14035087719298245,0.15789473684210525,0.08771929824561403,0.15789473684210525
lateraloccipital-rh,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.14035087719298245,0.14035087719298245,0.15789473684210525,0.08771929824561403,0.15789473684210525
middletemporal-rh,0.06779661016949153,0.15254237288135594,0.1016949152542373,0.13559322033898305,0.13559322033898305,0.15254237288135594,0.0847457627118644,0.1694915254237288
temporalpole-rh,0.0,0.11764705882352941,0.17647058823529413,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.17647058823529413,0.11764705882352941
transversetemporal-rh,0.09433962264150944,0.1509433962264151,0.09433962264150944,0.1320754716981132,0.1320754716981132,0.1509433962264151,0.07547169811320754,0.16981132075471697
