,bankssts-lh,bankssts-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,middletemporal-rh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.4647887323943662,0.09859154929577464,0.056338028169014086,0.08450704225352113,0.08450704225352113,0.09859154929577464,0.04225352112676056,0.07042253521126761
bankssts-rh,0.05759162303664921,0.16230366492146597,0.1256544502617801,0.15706806282722513,0.15706806282722513,0.16753926701570682,0.04712041884816754,0.1256544502617801
fusiform-rh,0.03571428571428571,0.14795918367346939,0.15306122448979592,0.16326530612244897,0.16326530612244897,0.16326530612244897,0.07142857142857142,0.10204081632653061
inferiorparietal-rh,0.052083333333333336,0.16145833333333334,0.125,0.15625,0.15625,0.16666666666666666,0.057291666666666664,0.125
lateraloccipital-rh,0.04950495049504951,0.16336633663366337,0.12871287128712872,0.15841584158415842,0.15841584158415842,0.16831683168316833,0.054455445544554455,0.1188118811881188
middletemporal-rh,0.05641025641025641,0.15897435897435896,0.12307692307692308,0.15384615384615385,0.15384615384615385,0.1641025641025641,0.05641025641025641,0.13333333333333333
temporalpole-rh,0.028037383177570093,0.11214953271028037,0.16822429906542055,0.1308411214953271,0.1308411214953271,0.1308411214953271,0.18691588785046728,0.11214953271028037
transversetemporal-rh,0.057971014492753624,0.15942028985507245,0.11594202898550725,0.14492753623188406,0.14492753623188406,0.15942028985507245,0.057971014492753624,0.15942028985507245
