,Fp1,F7,TP9,P7,Fp2,F5,FT7,AF8
Fp1,0.23333333333333334,0.1,0.0,0.25,0.23333333333333334,0.0,0.0,0.18333333333333332
F7,0.21428571428571427,0.17857142857142858,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.17857142857142858
TP9,0.0,0.0,0.6779661016949152,0.0,0.0,0.2711864406779661,0.03389830508474576,0.01694915254237288
P7,0.13274336283185842,0.05309734513274336,0.0,0.4336283185840708,0.13274336283185842,0.008849557522123894,0.0,0.23893805309734514
Fp2,0.23333333333333334,0.1,0.0,0.25,0.23333333333333334,0.0,0.0,0.18333333333333332
F5,0.0,0.0,0.32608695652173914,0.06521739130434782,0.0,0.43478260869565216,0.043478260869565216,0.13043478260869565
FT7,0.0,0.0,0.375,0.0,0.0,0.375,0.25,0.0
AF8,0.1368421052631579,0.06315789473684211,0.0,0.30526315789473685,0.1368421052631579,0.042105263157894736,0.0,0.3157894736842105
