,Fp1,F3,F7,TP10,F4,Fp2,FT7,C6
Fp1,0.48,0.0,0.0,0.0,0.0,0.52,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.6296296296296297,0.0,0.0,0.0,0.37037037037037035,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.48,0.0,0.0,0.0,0.0,0.52,0.0,0.0
FT7,0.0,0.0,0.39285714285714285,0.0,0.0,0.0,0.6071428571428571,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
