,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh
bankssts-rh,0.8565022421524664,0.10911808669656203,0.0,0.0,0.005979073243647235,0.004484304932735426,0.02391629297458894,0.0
frontalpole-lh,0.05700211118930331,0.3342716396903589,0.1724137931034483,0.08022519352568613,0.06685432793807178,0.10767065446868403,0.09289232934553132,0.08866995073891626
frontalpole-rh,0.0,0.18494152046783627,0.3786549707602339,0.08552631578947369,0.06067251461988304,0.10818713450292397,0.09064327485380116,0.09137426900584796
fusiform-lh,0.0,0.07187112763320942,0.07311028500619579,0.395910780669145,0.02973977695167286,0.13630731102850063,0.21685254027261464,0.0762081784386617
fusiform-rh,0.00533689126084056,0.06337558372248166,0.05870580386924616,0.037358238825883926,0.44229486324216144,0.07271514342895263,0.0513675783855904,0.2688458972648432
isthmuscingulate-rh,0.002818489289740699,0.08737316798196167,0.0834272829763247,0.13134160090191657,0.05693348365276212,0.36583990980834274,0.15501691093573844,0.11724915445321307
parahippocampal-lh,0.010171646535282899,0.08391608391608392,0.07883026064844247,0.2263191354100445,0.04513668150031786,0.16719643992371266,0.3038779402415766,0.0845518118245391
parahippocampal-rh,0.0,0.06972883231876037,0.06972883231876037,0.07138904261206419,0.22080796900940786,0.12285556170448257,0.07802988378527947,0.36745987825124515
