,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-rh,0.6369958275382476,0.1070931849791377,0.0,0.04033379694019471,0.031988873435326845,0.15299026425591097,0.030598052851182198,0.0
frontalpole-lh,0.08442982456140351,0.7302631578947368,0.06469298245614036,0.0,0.0,0.11842105263157894,0.0021929824561403508,0.0
frontalpole-rh,0.0,0.0647921760391198,0.6100244498777506,0.034229828850855744,0.05012224938875306,0.1100244498777506,0.0647921760391198,0.06601466992665037
fusiform-rh,0.024793388429752067,0.0,0.022539444027047332,0.38467317806160783,0.29226145755071375,0.0,0.27573253193087904,0.0
inferiortemporal-rh,0.01912568306010929,0.0,0.028005464480874317,0.27527322404371585,0.36065573770491804,0.0047814207650273225,0.3121584699453552,0.0
parahippocampal-lh,0.10826771653543307,0.09645669291338582,0.09448818897637795,0.0,0.008858267716535433,0.639763779527559,0.010826771653543307,0.04133858267716536
parahippocampal-rh,0.01772324471710975,0.0013633265167007499,0.03680981595092025,0.25766871165644173,0.3149284253578732,0.006134969325153374,0.35855487389229723,0.006816632583503749
rostralanteriorcingulate-rh,0.0,0.0,0.07633587786259542,0.0,0.0,0.061068702290076333,0.012213740458015267,0.850381679389313
