,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.23516483516483516,0.17692307692307693,0.12527472527472527,0.08681318681318681,0.13296703296703297,0.13406593406593406,0.1087912087912088
frontalpole-rh,0.0,0.18931475029036005,0.1951219512195122,0.13588850174216027,0.07781649245063879,0.1440185830429733,0.1440185830429733,0.11382113821138211
fusiform-lh,0.0,0.11824668705402651,0.12028542303771661,0.20591233435270132,0.04892966360856269,0.1946992864424057,0.1967380224260958,0.11518858307849134
fusiform-rh,0.0,0.10792349726775956,0.09836065573770492,0.07650273224043716,0.2609289617486339,0.1489071038251366,0.08060109289617487,0.226775956284153
isthmuscingulate-rh,0.0,0.10362257792754845,0.10614995787700084,0.16680707666385847,0.08508845829823083,0.2316764953664701,0.16680707666385847,0.13984835720303285
parahippocampal-lh,0.0,0.12109375,0.12109375,0.1884765625,0.0517578125,0.1875,0.2177734375,0.1123046875
parahippocampal-rh,0.0,0.09919839679358718,0.10020040080160321,0.12124248496993988,0.15831663326653306,0.1743486973947896,0.12324649298597194,0.22344689378757515
