,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.8683333333333333,0.08333333333333333,0.0,0.0,0.005,0.0,0.023333333333333334,0.02
frontalpole-lh,0.051924798567591766,0.5595344673231871,0.1665174574753805,0.09489704565801253,0.019695613249776187,0.06893464637421665,0.0,0.03849597135183527
frontalpole-rh,0.0,0.24191461836998707,0.6869340232858991,0.0,0.0,0.0,0.0,0.07115135834411385
fusiform-lh,0.0010770059235325794,0.05869682283252558,0.0,0.3554119547657512,0.12331717824448034,0.2154011847065159,0.1362412493268713,0.1098546042003231
isthmuscingulate-rh,0.0006093845216331506,0.017062766605728214,0.0,0.14686166971358927,0.3217550274223035,0.20475319926873858,0.16453382084095064,0.14442413162705667
parahippocampal-lh,0.0,0.04404567699836868,0.0,0.22185970636215335,0.17400761283306146,0.2909189777052746,0.14899401848830887,0.12017400761283306
rostralanteriorcingulate-lh,0.006932409012131715,0.0,0.0,0.14904679376083188,0.15424610051993068,0.16002310803004044,0.3252455228191797,0.2045060658578856
rostralanteriorcingulate-rh,0.0059031877213695395,0.024203069657615112,0.032467532467532464,0.12101534828807556,0.13872491145218419,0.1292798110979929,0.20956316410861867,0.33884297520661155
