,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.11688311688311688,0.12987012987012986,0.12987012987012986,0.1038961038961039,0.12987012987012986
parstriangularis-rh,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.14285714285714285,0.1,0.12857142857142856
postcentral-lh,0.1111111111111111,0.1111111111111111,0.13333333333333333,0.12222222222222222,0.14444444444444443,0.1111111111111111,0.12222222222222222,0.14444444444444443
postcentral-rh,0.10638297872340426,0.10638297872340426,0.13829787234042554,0.1276595744680851,0.14893617021276595,0.09574468085106383,0.1276595744680851,0.14893617021276595
precentral-rh,0.10526315789473684,0.10526315789473684,0.12631578947368421,0.11578947368421053,0.15789473684210525,0.10526315789473684,0.14736842105263157,0.1368421052631579
superiortemporal-lh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.14516129032258066,0.0967741935483871,0.12903225806451613
superiortemporal-rh,0.10204081632653061,0.09183673469387756,0.1326530612244898,0.1326530612244898,0.16326530612244897,0.08163265306122448,0.16326530612244897,0.1326530612244898
supramarginal-lh,0.10588235294117647,0.10588235294117647,0.12941176470588237,0.11764705882352941,0.15294117647058825,0.11764705882352941,0.12941176470588237,0.1411764705882353
