,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.19594594594594594,0.04054054054054054,0.13513513513513514,0.10810810810810811,0.10810810810810811,0.11486486486486487,0.16891891891891891,0.12837837837837837
parsopercularis-lh,0.06756756756756757,0.35135135135135137,0.2702702702702703,0.02702702702702703,0.0,0.10810810810810811,0.02702702702702703,0.14864864864864866
parstriangularis-rh,0.11805555555555555,0.13194444444444445,0.2361111111111111,0.08333333333333333,0.06944444444444445,0.125,0.09722222222222222,0.1388888888888889
postcentral-lh,0.11805555555555555,0.0,0.06944444444444445,0.20833333333333334,0.14583333333333334,0.16666666666666666,0.1111111111111111,0.18055555555555555
rostralmiddlefrontal-lh,0.13821138211382114,0.0,0.07317073170731707,0.15447154471544716,0.21951219512195122,0.14634146341463414,0.13008130081300814,0.13821138211382114
superiortemporal-lh,0.0975609756097561,0.04878048780487805,0.10975609756097561,0.1524390243902439,0.12195121951219512,0.2073170731707317,0.10975609756097561,0.1524390243902439
superiortemporal-rh,0.15853658536585366,0.018292682926829267,0.10975609756097561,0.10975609756097561,0.10975609756097561,0.13414634146341464,0.23170731707317074,0.12804878048780488
supramarginal-lh,0.10989010989010989,0.06043956043956044,0.12087912087912088,0.15384615384615385,0.0989010989010989,0.15934065934065933,0.09340659340659341,0.2032967032967033
