,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.1778846153846154,0.16346153846153846,0.10096153846153846,0.10576923076923077,0.1201923076923077,0.11538461538461539,0.1201923076923077,0.09615384615384616
parstriangularis-rh,0.17801047120418848,0.17277486910994763,0.09424083769633508,0.10471204188481675,0.12041884816753927,0.11518324607329843,0.1256544502617801,0.08900523560209424
postcentral-lh,0.125,0.11458333333333333,0.13541666666666666,0.125,0.140625,0.109375,0.11458333333333333,0.13541666666666666
postcentral-rh,0.1232876712328767,0.1141552511415525,0.1324200913242009,0.136986301369863,0.1506849315068493,0.1095890410958904,0.1004566210045662,0.1324200913242009
precentral-rh,0.13551401869158877,0.1261682242990654,0.11682242990654206,0.12149532710280374,0.14953271028037382,0.11682242990654206,0.11682242990654206,0.11682242990654206
superiortemporal-lh,0.14285714285714285,0.14285714285714285,0.11688311688311688,0.11688311688311688,0.13636363636363635,0.13636363636363635,0.09740259740259741,0.11038961038961038
superiortemporal-rh,0.140625,0.13541666666666666,0.11458333333333333,0.109375,0.13020833333333334,0.08333333333333333,0.17708333333333334,0.109375
supramarginal-lh,0.11702127659574468,0.10638297872340426,0.13829787234042554,0.1276595744680851,0.14893617021276595,0.11170212765957446,0.11170212765957446,0.13829787234042554
