,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.13953488372093023,0.14728682170542637,0.10852713178294573,0.10852713178294573,0.12403100775193798,0.12403100775193798,0.13178294573643412,0.11627906976744186
parstriangularis-rh,0.13846153846153847,0.15384615384615385,0.1076923076923077,0.1076923076923077,0.12307692307692308,0.12307692307692308,0.13076923076923078,0.11538461538461539
postcentral-lh,0.125,0.11805555555555555,0.125,0.125,0.125,0.11805555555555555,0.13194444444444445,0.13194444444444445
postcentral-rh,0.11842105263157894,0.11842105263157894,0.125,0.125,0.13157894736842105,0.125,0.125,0.13157894736842105
precentral-rh,0.13986013986013987,0.13286713286713286,0.11188811188811189,0.11188811188811189,0.1258741258741259,0.1258741258741259,0.13286713286713286,0.11888111888111888
superiortemporal-lh,0.13970588235294118,0.13970588235294118,0.11029411764705882,0.11029411764705882,0.125,0.125,0.1323529411764706,0.11764705882352941
superiortemporal-rh,0.14074074074074075,0.13333333333333333,0.1111111111111111,0.1111111111111111,0.1259259259259259,0.1259259259259259,0.13333333333333333,0.11851851851851852
supramarginal-lh,0.12258064516129032,0.12258064516129032,0.12258064516129032,0.12258064516129032,0.12903225806451613,0.12258064516129032,0.12903225806451613,0.12903225806451613
