,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,-0.1518311110460831,-0.014444376386239136,0.037359324690427284,0.0,0.014775043745646265,0.031637375463591855,0.0,0.0006171184985210909,0.03720189579070172,6.171184985210909e-05,0.03231601353453816,0.0,-0.05425562574372455,6.171184985210909e-05,6.171184985210909e-05,0.0,0.02089278913008406,0.006483659353982669,0.0,0.0668688594446593,0.010387179812803989,0.0016045080961548362,6.171184985210909e-05,0.0,0.05548460015627073,0.017497407286546657,6.171184985210909e-05,0.026144904952359924,0.0362483259122036,0.016334648435457816,-0.1270741433830992,-0.020283272074483622,-0.008136264387633891,6.171184985210909e-05,0.00788006585830041,-0.008411077848303163,0.008419886727637845,0.011345440590630656,0.0,-0.1131962604549311,0.0,0.0,-0.03560605494772137,0.004082375644829006,0.0,0.08256262677608377,-0.054454171627360354,-0.022321989705448693,0.014378861015541417,0.0,0.01209552257101338,6.171184985210909e-05,6.171184985210909e-05,0.0,0.014714495412552974,-0.0019683551753534906,0.0,6.171184985210909e-05,6.171184985210909e-05,-0.002704042952282284,6.171184985210909e-05,6.171184985210909e-05,0.046613274633899304
Fz,0.019282767432911498,-0.0866184682545336,0.03576679582931718,0.05283233782497286,0.07719519919700382,0.031960021560208766,-0.15744855908026087,-0.08956483910355845,0.051569116790909766,0.0,0.006449865549734788,-0.028045555678892043,0.0013476034369290693,0.015648287742880528,0.002633870214148208,0.00015493354200871807,0.043822439690473856,0.00015493354200871807,0.0021690695881220533,0.02910607179272526,-0.032121971071266894,0.0043381391762441065,0.0,-0.10591705292448471,0.051629480388526904,0.06062161721964786,0.00015493354200871807,0.02386772129958838,-0.12733406026602417,0.050372783818974094,-0.023003466186271256,-0.0025229214447570723,0.024926727346949736,0.013789085238775912,0.06611769583613047,0.05107635689788948,0.00976081314654924,0.0,-0.0361435000606489,-0.07784924023653247,0.0,0.0196765598351072,-0.05873346253914219,0.057213474021771106,0.00011094876939113843,-0.0541088334712504,0.0014879184656228005,0.018319516818386613,0.010690414398601548,-0.010730357835273497,0.0,-0.04249577528300634,0.03269097736383952,0.0,0.0,0.007281876474409751,0.0,0.0,0.0,-0.011851324053460559,0.011000281482618985,0.0,0.05926875221397488
F3,0.05616478158331602,0.02981813679552043,-0.12514975507277648,-0.0294294437617418,0.0406884296678069,0.02017539986542801,0.00012331654335835294,-0.04693939325742087,0.0005963124297919953,0.0,0.008695433241731639,-0.011376125199429347,0.0,0.00012331654335835294,0.0012815049292536317,0.0007398992601501176,0.02858263844236741,0.006108255550198342,0.00889385225694938,0.0,-0.004620465072643234,-0.006587322025910948,-0.014278871957190213,0.00012331654335835294,-0.020893207011837958,0.05372175449369845,-1.6517395697558258e-05,-0.03174768704587745,0.070072853973968,-0.007108673902302367,0.0032072909147869253,-0.011072503673562712,-0.09722952515391275,0.008605274083678229,0.0,0.0,0.0032062301273171764,0.004365479300682204,-0.013153338887391147,0.0,0.0,-0.0034741333237062926,0.022605384323271575,0.04662935258244874,-0.030953467649803824,0.03887814526869736,0.0,0.00012331654335835294,0.00012331654335835294,0.016647733353377644,0.0,-0.015198231415291396,0.009742006925309882,0.006785015113705998,0.0,0.0012331654335835294,0.0,0.0,0.0,0.0,-0.04557772780973078,-0.019486553034419474,0.046232030016815334
F7,0.0,0.034140259315834316,-0.05838010526295517,-0.17214724344545307,0.0,0.0016970304338280217,0.0778330338338499,-0.05319123289275237,0.008264402803002894,0.03801946978351188,-0.0628323778166352,-0.026097290253758766,0.0,0.030592621033352214,0.03480788013449826,0.007126624283028321,0.004328807923370118,-0.010856196087875199,-0.013077930684198014,0.0,0.0,0.0,-0.020576597549594233,0.054737818703299086,0.011366230558283286,0.01882541777039766,-0.08511838035132889,-0.09106553530039503,-0.09270182542445547,0.0,0.0,0.03895532307127059,-0.02277443043466485,-0.05193455326230625,0.0,0.0043923140640254685,0.05471260806809496,0.019211880558431576,-0.13441434893294352,0.009084104086961763,0.03416636747635475,0.04492369749784649,0.0,0.005574157674742959,-0.008606680151106962,0.00688794705494903,0.0,0.0286805822187677,0.04608627852807981,0.05781498569834642,0.043024712763522203,0.030427796616364668,0.06159368972951166,-0.0031414501105583256,0.04332034928706238,0.08031561274451325,0.037439678707192975,0.035823164987740415,0.04046835992693095,0.055945180672839066,-0.059343844637823245,-0.13432836541100052,0.0
FT9,0.056748843222117776,0.045200128145664445,0.0259963023475932,0.0,-0.07603827379413046,0.02527188968773645,-0.011642612583856194,0.008457675641132128,0.015357675505664777,6.041196886522949e-05,0.022788005091265363,0.0,-0.038476033499655594,0.005074605384679277,6.041196886522949e-05,0.0,0.02196890295928717,0.007050057853804703,0.029299804899636305,0.06057074236040953,0.011925910371570253,-0.03554210386886246,6.041196886522949e-05,0.0,0.047530925263267056,0.020771845708669044,-0.005618911242771939,0.00875119728097498,0.03843384911935682,-0.013386345593468935,-0.0009090006054386713,-0.016471634364263278,-0.04866641804507774,6.041196886522949e-05,-0.0078719588424265,-0.019280325093523756,-0.012778477226183627,-0.002052825669177283,0.0,-0.010182088244228065,0.0,0.0,-0.021737987712842043,0.037006925082570655,0.0,-0.02390685854273665,-0.05212610735604444,0.005980784917657718,0.0036124562966490443,0.0,0.005316253260140195,6.041196886522949e-05,6.041196886522949e-05,-0.026517081975488216,0.006524492637444784,-0.01457629132816314,-0.01760590195607522,-0.032630275193348664,-0.009594437490917956,-0.006900000630751852,-0.04530461822365298,-0.0010754526734622042,0.04089027690606492
FC5,0.04655232257520644,0.012344250273339035,0.007431818134098605,0.0010806131837812194,0.01859371021991095,-0.07509507582914131,-0.01011704749301336,0.0041063300983686345,-0.0349329434661141,-0.007060540656138233,0.010782353079697422,0.0,0.031071982509864555,7.204087891874797e-05,7.204087891874797e-05,0.0,0.025479621885158982,0.0065572380512991125,0.00533102503998735,0.06206834038811735,-0.013562633113511148,-0.07704748208903013,-0.0036056608244835913,-0.006901808082626398,0.021974627134148623,-0.005523614145994344,-0.015154115803004003,-0.0012412706321411095,0.004637217157311169,0.037621689431424334,0.013075055105763568,-0.030289119842052084,-0.007902245956594422,7.204087891874797e-05,0.09878469963346746,0.078591173355116,-0.003581107759367989,0.011246773100412562,0.0,-0.01127375041021332,-0.007683686191423825,0.00034081130607310794,0.05296189017635811,-0.013591986106941784,0.01491246193618083,-0.03024494313626401,-0.019856142262261317,-0.006746931407006058,0.007814105624421176,-0.0074944234943513585,0.013183480842130878,7.204087891874797e-05,7.204087891874797e-05,-0.03731713703253965,0.00717259758728028,-0.016221491709098267,-0.023332488354032437,-0.04395311519774897,-0.020429811973470796,0.009665314935125215,-0.05323173545405002,-0.013779257445411825,-0.006570141290610969
FC1,0.0,-0.20340753273676868,0.00010605064889254927,0.09204872409997071,-0.01263341023884902,-0.010355809818304296,-0.23075952939241973,0.01261440232917078,0.0,0.08219211116298168,0.0014892002749715505,0.01597452128148112,-0.010355809818304296,0.05328025206899436,0.0038829047688460103,0.009544558400329434,0.0,0.00010605064889254927,0.0,0.0004242025955701971,-0.0022519186792421954,-0.010031876222436373,0.0,-0.19024107191204767,0.0,-0.03193372650192489,0.006043843839100511,0.0,-0.1810795165717402,0.0,0.0,0.03925327359584983,0.0,0.04210328610873281,-0.042568375453382296,-0.017787842110531395,0.060605155380765226,0.03577906462617841,0.04046843810977628,-0.0010233527157599597,0.0021681207558877304,0.06226164141871572,-0.08178868578560644,0.0,-0.0022840048403256334,-0.13597771467472147,-0.010355809818304296,0.06883164263182551,-0.04284674862536719,0.0462260233543758,0.020033042905586388,0.02725501676538516,0.09225200497374218,0.012975332938056543,0.024309912560319683,0.08588278315846053,0.028903335261802113,0.07662510104414144,0.07165946636364016,0.05325311719631369,-0.009613455276056452,0.05874360992333577,0.0
C3,0.0017061173276076878,-0.07717414102850817,-0.04131643137717608,-0.09498633453070697,0.03339115341175047,0.013161476527259307,0.0293990690833857,0.010271256014218789,-0.0026358587524452823,0.007311931404032948,-0.049741613082790306,0.01630500311655019,0.0,0.011942821293253815,0.04541595241643348,0.0,-0.028326501709269435,0.04207987837710434,0.02997891875653509,0.017548635369679075,-0.020551671514169548,-0.01803600621242137,0.04073571574853789,0.04920260867427745,-0.06279968993429393,0.0,0.03356835472448977,0.020307019758131723,0.012181913790252418,-0.014589370257190511,0.0,0.028286884593751723,0.01061900979941782,0.016806684813068063,0.0,0.004387158842419769,0.0,-0.006983975813541317,-0.05385863151876459,0.0,0.0,-0.01954274041114085,0.0,-0.10375909423665704,-0.10016669060777329,0.0,0.0,0.05495235919641113,0.0,-0.027418045792083155,0.0,-0.10068603815894799,0.030710111896938383,0.035910441591190646,0.04797764746246972,0.0,0.0,0.02113633635961409,0.04023412253607168,0.0,0.07170990347053191,0.03207320478485122,0.01326114379764352
T7,0.08401112357407821,0.050351339476239425,0.009377619713339365,0.007336969477282523,0.04362455859885532,-0.012526553215392054,0.0,-0.003271785760165839,-0.09664422182838202,0.0,0.020030632124637415,0.0,0.014692215171654309,0.0001460143210667633,0.0,0.029031356513808088,0.07859269485005274,0.032633839768199016,0.0,0.01883015538686551,-0.07672427094866764,-0.03675402247811008,-0.02070955675747974,0.008322816300805507,-0.05065016976215209,0.029634284873159302,-0.02640349950967468,-0.0384543907843506,-0.020803377260989166,0.04007682316427213,0.03593518348118841,-0.016261518410428395,-0.001911707610909712,-0.025101147210017525,0.007592744695471692,0.0024157216736694362,0.0,-0.03405857768221109,-0.007996381542954088,-0.011652799202564264,0.0001460143210667633,0.0001460143210667633,0.060983253545986854,-0.0019227251960864443,0.06696643991264434,0.06715990403201742,0.0001460143210667633,0.007040585670829811,0.0,0.0,-0.05187545745449507,-0.020580419183913984,0.004964486916269952,-0.02535306443337844,-0.007623529290988679,-0.010164368023453744,0.0,-0.023602711914738086,-0.019822310010544273,-0.014342584808991941,-0.04028302472059441,-0.025707218250649942,0.0010125870466901317
TP9,0.0,0.0,0.0,0.03838278262295248,0.0,-0.010380542816692066,0.07034086763324122,0.002353188707520412,0.0,-0.35109815102434105,0.0,-0.0575526731336163,-0.010380542816692066,-0.049499636165500946,0.016170105837344958,0.008926556266916056,0.011917762163893697,-0.010632988225899948,-0.10547358028899999,0.0,0.0,-0.00985757406848152,-0.04992043945916647,0.08094040302206659,0.0,-0.004155979138734848,0.004014982981537908,0.0,0.0,0.0,0.0,0.05475809022927701,0.0,-0.07380364271702064,-0.010380542816692066,-0.0048391629570472255,-0.03744068285096734,0.008798379367704437,0.04660297484198908,-0.003472795320422471,0.05477329179933222,-0.053503745567164133,-0.010380542816692066,0.0009868210708956567,0.0009868210708956567,-0.00635734921996362,-0.034172317161645496,0.011840941276497393,0.03883415038027038,0.05673117300657586,0.026036894409016166,0.04717876060387591,-0.022855829762583175,0.04381832942036085,0.0386620160022628,0.06278807964976334,-0.002487305338846936,0.0508082324056184,0.06296351073491828,0.06244129004870854,-0.008014282321199774,0.024603900434934923,0.0
