,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12962962962962962,0.12037037037037036
inferiorparietal-rh,0.11403508771929824,0.14035087719298245,0.11403508771929824,0.14035087719298245,0.11403508771929824,0.14035087719298245,0.12280701754385964,0.11403508771929824
parsopercularis-lh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12962962962962962,0.12037037037037036
parstriangularis-rh,0.11403508771929824,0.14035087719298245,0.11403508771929824,0.14035087719298245,0.11403508771929824,0.14035087719298245,0.12280701754385964,0.11403508771929824
postcentral-rh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12962962962962962,0.12037037037037036
rostralmiddlefrontal-rh,0.11403508771929824,0.14035087719298245,0.11403508771929824,0.14035087719298245,0.11403508771929824,0.14035087719298245,0.12280701754385964,0.11403508771929824
superiorparietal-rh,0.11711711711711711,0.13513513513513514,0.11711711711711711,0.13513513513513514,0.11711711711711711,0.13513513513513514,0.12612612612612611,0.11711711711711711
superiortemporal-lh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12962962962962962,0.12037037037037036
