,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.13108614232209737,0.13108614232209737,0.13108614232209737,0.11235955056179775,0.12734082397003746,0.12734082397003746,0.1198501872659176,0.1198501872659176
parsopercularis-lh,0.13108614232209737,0.13108614232209737,0.13108614232209737,0.11235955056179775,0.12734082397003746,0.12734082397003746,0.1198501872659176,0.1198501872659176
parstriangularis-rh,0.12237762237762238,0.12237762237762238,0.13636363636363635,0.12237762237762238,0.11888111888111888,0.13636363636363635,0.12937062937062938,0.11188811188811189
postcentral-rh,0.10948905109489052,0.10948905109489052,0.12773722627737227,0.15693430656934307,0.10948905109489052,0.1386861313868613,0.145985401459854,0.10218978102189781
rostralmiddlefrontal-lh,0.13108614232209737,0.13108614232209737,0.13108614232209737,0.11235955056179775,0.12734082397003746,0.12734082397003746,0.1198501872659176,0.1198501872659176
rostralmiddlefrontal-rh,0.11784511784511785,0.11784511784511785,0.13131313131313133,0.13131313131313133,0.11447811447811448,0.1414141414141414,0.13804713804713806,0.10774410774410774
superiortemporal-lh,0.11301369863013698,0.11301369863013698,0.13013698630136986,0.1404109589041096,0.11301369863013698,0.1404109589041096,0.14383561643835616,0.10616438356164383
supramarginal-lh,0.13127413127413126,0.13127413127413126,0.1274131274131274,0.11196911196911197,0.1274131274131274,0.1274131274131274,0.11969111969111969,0.12355212355212356
