,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.2057142857142857,0.10857142857142857,0.18285714285714286,0.10857142857142857,0.10285714285714286,0.08,0.10857142857142857,0.10285714285714286
inferiorparietal-rh,0.11180124223602485,0.16149068322981366,0.08074534161490683,0.09937888198757763,0.14906832298136646,0.09937888198757763,0.15527950310559005,0.14285714285714285
parsopercularis-lh,0.2119205298013245,0.09271523178807947,0.2119205298013245,0.12582781456953643,0.08609271523178808,0.09271523178807947,0.09271523178807947,0.08609271523178808
parstriangularis-rh,0.140625,0.125,0.140625,0.15625,0.1015625,0.125,0.109375,0.1015625
postcentral-rh,0.11042944785276074,0.147239263803681,0.07975460122699386,0.08588957055214724,0.1656441717791411,0.08588957055214724,0.17177914110429449,0.15337423312883436
rostralmiddlefrontal-rh,0.10569105691056911,0.13008130081300814,0.10569105691056911,0.13008130081300814,0.10569105691056911,0.2032520325203252,0.11382113821138211,0.10569105691056911
superiorparietal-rh,0.10588235294117647,0.15294117647058825,0.07647058823529412,0.08823529411764706,0.16470588235294117,0.08823529411764706,0.17647058823529413,0.14705882352941177
superiortemporal-lh,0.11538461538461539,0.14102564102564102,0.08333333333333333,0.08974358974358974,0.16025641025641027,0.08974358974358974,0.16666666666666666,0.15384615384615385
