,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.9642857142857143,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.5961538461538461,0.0,0.0,0.0,0.0,0.19230769230769232,0.21153846153846154
parsopercularis-lh,0.075,0.0,0.85,0.0,0.0,0.075,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.5416666666666666,0.1527777777777778,0.09722222222222222,0.08333333333333333,0.125
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.24390243902439024,0.6829268292682927,0.0,0.0,0.07317073170731707
superiorfrontal-lh,0.0,0.0,0.14705882352941177,0.14705882352941177,0.0,0.7058823529411765,0.0,0.0
superiortemporal-lh,0.0,0.08536585365853659,0.0,0.04878048780487805,0.0,0.0,0.47560975609756095,0.3902439024390244
supramarginal-lh,0.0,0.10344827586206896,0.0,0.09195402298850575,0.034482758620689655,0.0,0.3448275862068966,0.42528735632183906
