,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.40229885057471265,0.13793103448275862,0.0,0.0,0.0,0.13793103448275862,0.16091954022988506,0.16091954022988506
parsopercularis-lh,0.19117647058823528,0.39705882352941174,0.0,0.0,0.04411764705882353,0.10294117647058823,0.1323529411764706,0.1323529411764706
rostralmiddlefrontal-lh,0.0,0.0,0.5932203389830508,0.1694915254237288,0.1694915254237288,0.03389830508474576,0.01694915254237288,0.01694915254237288
rostralmiddlefrontal-rh,0.0,0.0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.11904761904761904,0.16666666666666666,0.09523809523809523,0.6190476190476191,0.0,0.0,0.0
superiortemporal-lh,0.14457831325301204,0.060240963855421686,0.04819277108433735,0.0,0.012048192771084338,0.3493975903614458,0.18072289156626506,0.20481927710843373
superiortemporal-rh,0.14285714285714285,0.08333333333333333,0.03571428571428571,0.0,0.0,0.2261904761904762,0.2857142857142857,0.2261904761904762
supramarginal-lh,0.14473684210526316,0.07894736842105263,0.039473684210526314,0.0,0.0,0.2631578947368421,0.2236842105263158,0.25
