,CP5,P7,O1,P8,Fp2,CP3,P5,AF4
CP5,0.37037037037037035,0.0,0.0,0.0,0.0,0.25,0.37962962962962965,0.0
P7,0.0,0.7211538461538461,0.27884615384615385,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.5087719298245614,0.49122807017543857,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.3375,0.0,0.0,0.0,0.0,0.325,0.3375,0.0
P5,0.37037037037037035,0.0,0.0,0.0,0.0,0.25,0.37962962962962965,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
