,CP5,P7,P8,TP10,Fp2,FC3,P5,PO7
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.45454545454545453,0.0,0.0,0.5454545454545454,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.05263157894736842,0.9473684210526315,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
