,CP5,P7,P8,TP10,Fp2,FC3,P5,PO7
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.9868421052631579,0.0,0.013157894736842105,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.8296296296296296,0.17037037037037037,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.46296296296296297,0.5370370370370371,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
