,CP5,P7,P8,TP10,Fp2,FC3,P5,PO7
CP5,0.3368421052631579,0.0,0.0,0.0,0.0,0.0,0.3368421052631579,0.3263157894736842
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.336734693877551,0.0,0.0,0.0,0.0,0.0,0.336734693877551,0.32653061224489793
PO7,0.3368421052631579,0.0,0.0,0.0,0.0,0.0,0.3368421052631579,0.3263157894736842
