,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.13466334164588528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11471321695760599,0.1371571072319202,0.0,0.0,0.0,0.1371571072319202,0.0,0.0,0.1371571072319202,0.0,0.0,0.0,0.0,0.11471321695760599,0.06733167082294264,0.0,0.0199501246882793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1371571072319202,0.0,0.0,0.0
Fz,0.0,0.09651474530831099,0.0,0.08257372654155495,0.09705093833780161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04075067024128686,0.0,0.0,0.0,0.07399463806970509,0.0,0.0,0.0,0.03163538873994638,0.0,0.0,0.0,0.0,0.0,0.0,0.06058981233243968,0.0,0.0,0.06916890080428954,0.0,0.0,0.060053619302949064,0.0,0.0,0.0777479892761394,0.0,0.028954423592493297,0.0,0.0,0.051474530831099194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06166219839142091,0.09705093833780161,0.0,0.04396782841823056,0.02680965147453083,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.08558558558558559,0.0,0.09346846846846847,0.08671171171171171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05067567567567568,0.0,0.0,0.0,0.0777027027027027,0.0,0.0,0.0,0.017454954954954954,0.0,0.0,0.0,0.0,0.0,0.0,0.0670045045045045,0.0,0.0,0.07263513513513513,0.0,0.0,0.07094594594594594,0.0,0.0,0.06587837837837837,0.0,0.01463963963963964,0.0,0.0,0.061936936936936936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07263513513513513,0.0884009009009009,0.0,0.04617117117117117,0.028153153153153154,0.0
FT9,0.0,0.09431995831162064,0.0,0.08129233976029182,0.09900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064616988014591,0.0,0.0,0.0,0.07191245440333507,0.0,0.0,0.0,0.03491401771756123,0.0,0.0,0.0,0.0,0.0,0.0,0.05992704533611256,0.0,0.0,0.0672225117248567,0.0,0.0,0.0594059405940594,0.0,0.0,0.07868681605002606,0.0,0.03230849400729546,0.0,0.0,0.05106826472120896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060969254820218866,0.09953100573215216,0.0,0.04273058884835852,0.026055237102657634,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
