,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.5671641791044776,0.11641791044776119,0.208955223880597,0.04776119402985075,0.041791044776119404,0.0,0.01791044776119403,0.0
frontalpole-rh,0.15901060070671377,0.7031802120141343,0.028268551236749116,0.07420494699646643,0.028268551236749116,0.007067137809187279,0.0,0.0
medialorbitofrontal-lh,0.196875,0.025,0.53125,0.10625,0.09375,0.0,0.0,0.046875
medialorbitofrontal-rh,0.061946902654867256,0.09292035398230089,0.12831858407079647,0.6017699115044248,0.0,0.0,0.0,0.11504424778761062
paracentral-rh,0.04961832061068702,0.03816793893129771,0.11068702290076336,0.0,0.6526717557251909,0.0,0.14885496183206107,0.0
rostralanteriorcingulate-lh,0.0,0.03389830508474576,0.0,0.0,0.0,0.847457627118644,0.11864406779661017,0.0
rostralanteriorcingulate-rh,0.018433179723502304,0.0,0.0,0.0,0.1889400921658986,0.1152073732718894,0.6774193548387096,0.0
temporalpole-lh,0.0,0.0,0.061611374407582936,0.12322274881516587,0.0,0.0,0.0,0.8151658767772512
