,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.7090909090909091,0.0,0.18181818181818182,0.10909090909090909,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.7681159420289855,0.0,0.0,0.2318840579710145,0.0,0.0
frontalpole-rh,0.0,0.07874015748031496,0.0,0.49606299212598426,0.36220472440944884,0.0,0.06299212598425197,0.0
medialorbitofrontal-rh,0.0,0.015503875968992248,0.0,0.31007751937984496,0.6744186046511628,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.14583333333333334,0.0,0.0,0.6041666666666666,0.25,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.09302325581395349,0.0,0.23255813953488372,0.6744186046511628,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
