,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.4948186528497409,0.24870466321243523,0.04404145077720207,0.06217616580310881,0.0,0.0,0.15025906735751296,0.0
caudalanteriorcingulate-rh,0.21235521235521235,0.416988416988417,0.08494208494208494,0.14092664092664092,0.0,0.0,0.14478764478764478,0.0
frontalpole-lh,0.05737704918032787,0.12021857923497267,0.34972677595628415,0.25136612021857924,0.0,0.0,0.22131147540983606,0.0
frontalpole-rh,0.05702647657841141,0.14663951120162932,0.1955193482688391,0.3727087576374745,0.0,0.0,0.22810590631364563,0.0
fusiform-rh,0.0,0.0,0.0,0.0,0.7043795620437956,0.2956204379562044,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.28688524590163933,0.6311475409836066,0.0,0.08196721311475409
rostralanteriorcingulate-rh,0.11952191235059761,0.14143426294820718,0.16533864541832669,0.2250996015936255,0.0,0.0,0.34860557768924305,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.8974358974358975
