,FT9,TP10,FT10,F8,AF7,AF3,FC3,F2
FT9,0.28205128205128205,0.28205128205128205,0.3076923076923077,0.0,0.0,0.0,0.1282051282051282,0.0
TP10,0.28205128205128205,0.28205128205128205,0.3076923076923077,0.0,0.0,0.0,0.1282051282051282,0.0
FT10,0.18032786885245902,0.18032786885245902,0.5573770491803278,0.0,0.0,0.0,0.08196721311475409,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,0.0,0.0,0.21739130434782608,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
