,F7,TP9,FT10,FC6,F8,Fp2,AF7,FT7
F7,0.4074074074074074,0.0,0.0,0.0,0.0,0.2962962962962963,0.2962962962962963,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.36,0.0,0.0,0.0,0.0,0.32,0.32,0.0
AF7,0.36,0.0,0.0,0.0,0.0,0.32,0.32,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
