,F7,TP9,FT10,FC6,F8,Fp2,AF7,FT7
F7,0.3448275862068966,0.0,0.0,0.0,0.27586206896551724,0.3793103448275862,0.0,0.0
TP9,0.0,0.3333333333333333,0.25925925925925924,0.18518518518518517,0.0,0.0,0.0,0.2222222222222222
FT10,0.0,0.29411764705882354,0.27450980392156865,0.19607843137254902,0.0,0.0,0.0,0.23529411764705882
FC6,0.0,0.2558139534883721,0.2558139534883721,0.23255813953488372,0.0,0.0,0.0,0.2558139534883721
F8,0.2857142857142857,0.0,0.0,0.0,0.34285714285714286,0.37142857142857144,0.0,0.0
Fp2,0.21153846153846154,0.0,0.0,0.0,0.25,0.5384615384615384,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.2708333333333333,0.2708333333333333,0.20833333333333334,0.0,0.0,0.0,0.25
