,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.2601626016260163,0.22764227642276422,0.2682926829268293,0.0,0.0,0.0,0.0,0.24390243902439024
parstriangularis-rh,0.25892857142857145,0.25,0.25892857142857145,0.0,0.0,0.0,0.0,0.23214285714285715
postcentral-rh,0.25806451612903225,0.22580645161290322,0.27419354838709675,0.0,0.0,0.0,0.0,0.24193548387096775
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.9215686274509803,0.058823529411764705,0.0196078431372549,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.18518518518518517,0.5555555555555556,0.25925925925925924,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.046153846153846156,0.12307692307692308,0.35384615384615387,0.2153846153846154,0.26153846153846155
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.5,0.2714285714285714
supramarginal-lh,0.1686746987951807,0.14457831325301204,0.18072289156626506,0.0,0.0,0.10240963855421686,0.10240963855421686,0.30120481927710846
