,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh
bankssts-rh,0.8607954545454546,0.019886363636363636,0.03409090909090909,0.0,0.05965909090909091,0.02556818181818182,0.0,0.0
frontalpole-lh,0.007022471910112359,0.5463483146067416,0.06601123595505617,0.08286516853932584,0.125,0.04353932584269663,0.0351123595505618,0.09410112359550561
frontalpole-rh,0.015503875968992248,0.08217054263565891,0.6046511627906976,0.04186046511627907,0.07596899224806201,0.06666666666666667,0.043410852713178294,0.06976744186046512
insula-rh,0.0,0.09424083769633508,0.05410122164048865,0.4973821989528796,0.031413612565445025,0.24781849912739964,0.019197207678883072,0.055846422338568937
medialorbitofrontal-lh,0.025333333333333333,0.12533333333333332,0.06,0.018666666666666668,0.5146666666666667,0.009333333333333334,0.017333333333333333,0.22933333333333333
parahippocampal-rh,0.007204610951008645,0.03602305475504323,0.06484149855907781,0.1988472622478386,0.01585014409221902,0.6037463976945245,0.020172910662824207,0.053314121037463975
parsorbitalis-rh,0.0,0.04013961605584642,0.034904013961605584,0.015706806282722512,0.029668411867364748,0.020942408376963352,0.7609075043630017,0.09773123909249563
rostralanteriorcingulate-lh,0.0026109660574412533,0.08224543080939947,0.05483028720626632,0.03655352480417755,0.2362924281984334,0.04569190600522193,0.07049608355091384,0.47127937336814624
