,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-lh,0.3076923076923077,0.23076923076923078,0.0,0.0,0.34615384615384615,0.0,0.11538461538461539,0.0
frontalpole-rh,0.025477707006369428,0.4140127388535032,0.050955414012738856,0.0,0.22929936305732485,0.07643312101910828,0.18471337579617833,0.01910828025477707
lateralorbitofrontal-lh,0.0,0.20512820512820512,0.5384615384615384,0.0,0.0,0.2564102564102564,0.0,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.058333333333333334,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.24166666666666667,0.03333333333333333
parsorbitalis-lh,0.0,0.16470588235294117,0.09411764705882353,0.0,0.0,0.6470588235294118,0.0,0.09411764705882353
rostralanteriorcingulate-lh,0.011764705882352941,0.3411764705882353,0.0,0.0,0.32941176470588235,0.0,0.3176470588235294,0.0
temporalpole-lh,0.0,0.14705882352941177,0.0,0.0,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.4411764705882353
