,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.3592233009708738,0.0,0.2912621359223301,0.0,0.2524271844660194,0.0,0.0970873786407767
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.10612244897959183,0.0,0.4,0.07346938775510205,0.2897959183673469,0.0,0.1306122448979592
medialorbitofrontal-lh,0.0,0.0,0.0,0.2028985507246377,0.391304347826087,0.10144927536231885,0.0,0.30434782608695654
parahippocampal-rh,0.0,0.07357859531772576,0.0,0.2508361204013378,0.03678929765886288,0.5551839464882943,0.0,0.08361204013377926
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rostralanteriorcingulate-lh,0.0,0.0603448275862069,0.0,0.2413793103448276,0.21551724137931033,0.1810344827586207,0.0,0.3017241379310345
