,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.9152542372881356,0.0,0.0,0.0,0.0847457627118644,0.0,0.0,0.0
frontalpole-rh,0.0,0.4894613583138173,0.03278688524590164,0.2388758782201405,0.0351288056206089,0.14754098360655737,0.05620608899297424,0.0
isthmuscingulate-rh,0.0,0.04316546762589928,0.6798561151079137,0.03237410071942446,0.2302158273381295,0.014388489208633094,0.0,0.0
medialorbitofrontal-rh,0.0,0.2577777777777778,0.024444444444444446,0.4022222222222222,0.02666666666666667,0.15555555555555556,0.13333333333333333,0.0
parahippocampal-rh,0.05993690851735016,0.04100946372239748,0.20189274447949526,0.031545741324921134,0.6656151419558359,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.18421052631578946,0.014619883040935672,0.2046783625730994,0.0,0.4502923976608187,0.14619883040935672,0.0
rostralanteriorcingulate-rh,0.0,0.08100558659217877,0.0,0.18435754189944134,0.0,0.16759776536312848,0.5670391061452514,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
