,bankssts-lh,bankssts-rh,fusiform-lh,inferiortemporal-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-rh
bankssts-lh,0.9577464788732394,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0
bankssts-rh,0.0,0.26605504587155965,0.17889908256880735,0.22477064220183487,0.0,0.10550458715596331,0.22477064220183487,0.0
fusiform-lh,0.03763440860215054,0.1881720430107527,0.27419354838709675,0.22580645161290322,0.0,0.0913978494623656,0.1827956989247312,0.0
inferiortemporal-lh,0.003968253968253968,0.17857142857142858,0.18253968253968253,0.2896825396825397,0.0,0.0992063492063492,0.24603174603174602,0.0
insula-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.12994350282485875,0.10734463276836158,0.13559322033898305,0.0,0.4124293785310734,0.21468926553672316,0.0
parahippocampal-lh,0.0,0.17582417582417584,0.1391941391941392,0.23076923076923078,0.0,0.1575091575091575,0.2967032967032967,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.9672131147540983
