,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-lh,parsorbitalis-lh,parstriangularis-lh,temporalpole-lh,temporalpole-rh
isthmuscingulate-rh,0.5272727272727272,0.0,0.0,0.4727272727272727,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.3790849673202614,0.0,0.0,0.2875816993464052,0.3333333333333333,0.0,0.0
medialorbitofrontal-lh,0.0,0.0,0.6219512195121951,0.0,0.0,0.07317073170731707,0.3048780487804878,0.0
parahippocampal-lh,0.4247787610619469,0.0,0.0,0.504424778761062,0.0,0.0,0.07079646017699115,0.0
parsorbitalis-lh,0.0,0.23529411764705882,0.0,0.0,0.48823529411764705,0.27647058823529413,0.0,0.0
parstriangularis-lh,0.0,0.24867724867724866,0.042328042328042326,0.0,0.24867724867724866,0.4444444444444444,0.015873015873015872,0.0
temporalpole-lh,0.0,0.0,0.2840909090909091,0.09090909090909091,0.0,0.011363636363636364,0.6136363636363636,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
