,Pz,P4,CP2,AF3,PO4,PO8,P6,P2
Pz,0.33300828863968795,0.333495855680156,0.333495855680156,0.0,0.0,0.0,0.0,0.0
P4,0.33284457478005863,0.333822091886608,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
CP2,0.33284529038555394,0.33382137628111275,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
