,F7,TP9,P8,CP2,Fp2,TP8,FT8,AF4
F7,0.20535714285714285,0.10714285714285714,0.05357142857142857,0.09821428571428571,0.10714285714285714,0.125,0.1875,0.11607142857142858
TP9,0.07575757575757576,0.44696969696969696,0.4090909090909091,0.0,0.0,0.007575757575757576,0.06060606060606061,0.0
P8,0.03508771929824561,0.43859649122807015,0.5087719298245614,0.0,0.0,0.0,0.017543859649122806,0.0
CP2,0.058823529411764705,0.0,0.0,0.19004524886877827,0.19909502262443438,0.19909502262443438,0.15384615384615385,0.19909502262443438
Fp2,0.058823529411764705,0.004201680672268907,0.0,0.17647058823529413,0.19747899159663865,0.21008403361344538,0.15546218487394958,0.19747899159663865
TP8,0.05970149253731343,0.011194029850746268,0.0,0.15671641791044777,0.1791044776119403,0.26865671641791045,0.14925373134328357,0.17537313432835822
FT8,0.1036036036036036,0.04504504504504504,0.018018018018018018,0.13963963963963963,0.15315315315315314,0.17567567567567569,0.20270270270270271,0.16216216216216217
AF4,0.06382978723404255,0.00851063829787234,0.0,0.17446808510638298,0.18723404255319148,0.20425531914893616,0.16595744680851063,0.19574468085106383
