,F7,FC5,C3,AF7,C5,PO7,PO3,F2
F7,0.3072289156626506,0.18674698795180722,0.06626506024096386,0.04819277108433735,0.018072289156626505,0.16265060240963855,0.0,0.21084337349397592
FC5,0.26356589147286824,0.24806201550387597,0.08527131782945736,0.0,0.0,0.21705426356589147,0.0,0.18604651162790697
C3,0.2033898305084746,0.2033898305084746,0.1864406779661017,0.0,0.0,0.2033898305084746,0.0,0.2033898305084746
AF7,0.056074766355140186,0.0,0.0,0.5046728971962616,0.38317757009345793,0.0,0.0,0.056074766355140186
C5,0.0125,0.0,0.0,0.4875,0.4875,0.0,0.0,0.0125
PO7,0.25,0.25,0.09482758620689655,0.0,0.0,0.23275862068965517,0.0,0.1724137931034483
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.2713178294573643,0.16279069767441862,0.08527131782945736,0.06201550387596899,0.023255813953488372,0.13178294573643412,0.0,0.26356589147286824
