,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3143507972665148,0.21867881548974943,0.13895216400911162,0.0,0.15261958997722094,0.0,0.04328018223234624,0.13211845102505695
caudalanteriorcingulate-rh,0.20876826722338204,0.2797494780793319,0.08977035490605428,0.0,0.12526096033402923,0.0,0.09603340292275574,0.20041753653444677
frontalpole-rh,0.10460992907801418,0.0726950354609929,0.3528368794326241,0.12234042553191489,0.2765957446808511,0.0,0.0,0.07092198581560284
insula-rh,0.0,0.0,0.22569444444444445,0.65625,0.11805555555555555,0.0,0.0,0.0
medialorbitofrontal-rh,0.10789049919484701,0.0966183574879227,0.25442834138486314,0.061191626409017714,0.36553945249597425,0.0,0.0,0.1143317230273752
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.14093959731543623,0.3087248322147651,0.0,0.0,0.0,0.0,0.30201342281879195,0.2483221476510067
rostralanteriorcingulate-rh,0.13596491228070176,0.21929824561403508,0.09210526315789473,0.0,0.15570175438596492,0.0,0.08552631578947369,0.31140350877192985
