,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.1282051282051282,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1282051282051282,0.07692307692307693,0.1282051282051282
inferiortemporal-rh,0.13333333333333333,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.13333333333333333
insula-rh,0.125,0.075,0.15,0.15,0.175,0.125,0.075,0.125
isthmuscingulate-rh,0.125,0.075,0.15,0.15,0.175,0.125,0.075,0.125
lateralorbitofrontal-rh,0.125,0.075,0.15,0.15,0.175,0.125,0.075,0.125
parahippocampal-rh,0.1282051282051282,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1282051282051282,0.07692307692307693,0.1282051282051282
temporalpole-rh,0.13333333333333333,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.13333333333333333
transversetemporal-rh,0.1282051282051282,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1282051282051282,0.07692307692307693,0.1282051282051282
