,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-lh
frontalpole-rh,0.2653061224489796,0.0,0.20408163265306123,0.0,0.20408163265306123,0.10204081632653061,0.22448979591836735,0.0
lateralorbitofrontal-lh,0.0,0.37254901960784315,0.0,0.2549019607843137,0.0,0.0,0.0,0.37254901960784315
lateralorbitofrontal-rh,0.25,0.0,0.22727272727272727,0.0,0.22727272727272727,0.11363636363636363,0.18181818181818182,0.0
medialorbitofrontal-lh,0.0,0.3125,0.0,0.3958333333333333,0.0,0.0,0.020833333333333332,0.2708333333333333
medialorbitofrontal-rh,0.25,0.0,0.22727272727272727,0.0,0.22727272727272727,0.11363636363636363,0.18181818181818182,0.0
parsorbitalis-rh,0.23076923076923078,0.0,0.23076923076923078,0.0,0.23076923076923078,0.19230769230769232,0.11538461538461539,0.0
parstriangularis-rh,0.23076923076923078,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.02564102564102564,0.358974358974359,0.0
rostralanteriorcingulate-lh,0.0,0.3695652173913043,0.0,0.2391304347826087,0.0,0.0,0.0,0.391304347826087
