,bankssts-rh,entorhinal-rh,insula-rh,middletemporal-rh,parahippocampal-rh,superiortemporal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-rh,0.05555555555555555,0.7222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
middletemporal-rh,0.0,0.0,0.0,0.8181818181818182,0.0,0.18181818181818182,0.0,0.0
parahippocampal-rh,0.0,0.045454545454545456,0.0,0.0,0.4090909090909091,0.0,0.3181818181818182,0.22727272727272727
superiortemporal-rh,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.45454545454545453,0.2727272727272727
transversetemporal-rh,0.0,0.0,0.0,0.0,0.25806451612903225,0.0,0.3870967741935484,0.3548387096774194
