,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.13846153846153847,0.13076923076923078,0.12307692307692308,0.09230769230769231,0.11538461538461539,0.13846153846153847,0.13846153846153847,0.12307692307692308
inferiortemporal-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12096774193548387,0.13709677419354838,0.12903225806451613,0.12903225806451613
insula-rh,0.11666666666666667,0.11666666666666667,0.14166666666666666,0.1,0.15,0.125,0.11666666666666667,0.13333333333333333
isthmuscingulate-rh,0.11904761904761904,0.11904761904761904,0.13095238095238096,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.11904761904761904,0.13095238095238096
lateralorbitofrontal-rh,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.10476190476190476,0.1523809523809524,0.12380952380952381,0.11428571428571428,0.13333333333333333
parahippocampal-rh,0.12598425196850394,0.12598425196850394,0.13385826771653545,0.09448818897637795,0.12598425196850394,0.13385826771653545,0.12598425196850394,0.13385826771653545
temporalpole-rh,0.1328125,0.1328125,0.125,0.09375,0.1171875,0.140625,0.1328125,0.125
transversetemporal-rh,0.11764705882352941,0.11764705882352941,0.14285714285714285,0.10084033613445378,0.14285714285714285,0.12605042016806722,0.11764705882352941,0.13445378151260504
