,bankssts-lh,inferiorparietal-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,temporalpole-rh,transversetemporal-lh
bankssts-lh,0.2153846153846154,0.13846153846153847,0.0,0.18461538461538463,0.13846153846153847,0.13846153846153847,0.0,0.18461538461538463
inferiorparietal-lh,0.23529411764705882,0.23529411764705882,0.0,0.17647058823529413,0.08823529411764706,0.08823529411764706,0.0,0.17647058823529413
inferiortemporal-lh,0.0,0.0,0.6785714285714286,0.0,0.0,0.0,0.32142857142857145,0.0
middletemporal-lh,0.15151515151515152,0.07575757575757576,0.0,0.19696969696969696,0.18181818181818182,0.18181818181818182,0.0,0.21212121212121213
parahippocampal-lh,0.1044776119402985,0.029850746268656716,0.0,0.14925373134328357,0.2537313432835821,0.19402985074626866,0.08955223880597014,0.1791044776119403
superiortemporal-lh,0.11666666666666667,0.03333333333333333,0.0,0.16666666666666666,0.23333333333333334,0.21666666666666667,0.03333333333333333,0.2
temporalpole-rh,0.0,0.0,0.36666666666666664,0.0,0.13333333333333333,0.0,0.5,0.0
transversetemporal-lh,0.1388888888888889,0.06944444444444445,0.0,0.18055555555555555,0.19444444444444445,0.19444444444444445,0.013888888888888888,0.20833333333333334
