,caudalmiddlefrontal-lh,postcentral-lh,precentral-lh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.13120567375886524,0.13120567375886524,0.1347517730496454,0.12056737588652482,0.12411347517730496,0.12411347517730496,0.10638297872340426,0.1276595744680851
postcentral-lh,0.12162162162162163,0.12837837837837837,0.13175675675675674,0.125,0.11824324324324324,0.12837837837837837,0.11486486486486487,0.13175675675675674
precentral-lh,0.12121212121212122,0.12794612794612795,0.13131313131313133,0.12457912457912458,0.11784511784511785,0.13131313131313133,0.11447811447811448,0.13131313131313133
precentral-rh,0.11643835616438356,0.1267123287671233,0.13013698630136986,0.1267123287671233,0.11643835616438356,0.13013698630136986,0.11986301369863013,0.13356164383561644
superiorparietal-lh,0.12251655629139073,0.13245033112582782,0.1357615894039735,0.12582781456953643,0.1291390728476821,0.11920529801324503,0.10264900662251655,0.13245033112582782
superiortemporal-lh,0.109375,0.1171875,0.12109375,0.1171875,0.10546875,0.1640625,0.140625,0.125
superiortemporal-rh,0.10683760683760683,0.11965811965811966,0.11965811965811966,0.11965811965811966,0.10683760683760683,0.14102564102564102,0.1623931623931624,0.12393162393162394
supramarginal-lh,0.11702127659574468,0.12411347517730496,0.1276595744680851,0.12411347517730496,0.11347517730496454,0.13829787234042554,0.12411347517730496,0.13120567375886524
