,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1349206349206349,0.12301587301587301,0.11904761904761904,0.12301587301587301,0.12301587301587301,0.12301587301587301,0.12698412698412698,0.12698412698412698
postcentral-lh,0.12,0.12727272727272726,0.12363636363636364,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12363636363636364,0.12363636363636364
postcentral-rh,0.1166077738515901,0.12367491166077739,0.14487632508833923,0.12367491166077739,0.12367491166077739,0.127208480565371,0.12014134275618374,0.12014134275618374
precentral-lh,0.12,0.12727272727272726,0.12363636363636364,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12363636363636364,0.12363636363636364
precentral-rh,0.12222222222222222,0.1259259259259259,0.12222222222222222,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259
superiorparietal-lh,0.11956521739130435,0.12681159420289856,0.12681159420289856,0.12681159420289856,0.12681159420289856,0.12681159420289856,0.12318840579710146,0.12318840579710146
superiortemporal-lh,0.12017167381974249,0.12446351931330472,0.12017167381974249,0.12446351931330472,0.12446351931330472,0.12446351931330472,0.12875536480686695,0.13304721030042918
superiortemporal-rh,0.11864406779661017,0.1228813559322034,0.11864406779661017,0.1228813559322034,0.1228813559322034,0.1228813559322034,0.1228813559322034,0.1483050847457627
