,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.14736842105263157,0.07368421052631578,0.15789473684210525,0.16842105263157894,0.06315789473684211,0.14736842105263157,0.10526315789473684,0.1368421052631579
parstriangularis-rh,0.11764705882352941,0.11764705882352941,0.13725490196078433,0.13725490196078433,0.09803921568627451,0.11764705882352941,0.13725490196078433,0.13725490196078433
postcentral-lh,0.13953488372093023,0.08139534883720931,0.1511627906976744,0.16279069767441862,0.06976744186046512,0.13953488372093023,0.10465116279069768,0.1511627906976744
precentral-lh,0.13953488372093023,0.08139534883720931,0.1511627906976744,0.16279069767441862,0.06976744186046512,0.13953488372093023,0.10465116279069768,0.1511627906976744
rostralmiddlefrontal-rh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.1276595744680851
superiorparietal-lh,0.14444444444444443,0.07777777777777778,0.15555555555555556,0.16666666666666666,0.06666666666666667,0.14444444444444443,0.1,0.14444444444444443
superiortemporal-lh,0.12307692307692308,0.1076923076923077,0.13846153846153847,0.13846153846153847,0.09230769230769231,0.12307692307692308,0.13846153846153847,0.13846153846153847
superiortemporal-rh,0.1267605633802817,0.09859154929577464,0.14084507042253522,0.15492957746478872,0.08450704225352113,0.1267605633802817,0.11267605633802817,0.15492957746478872
