,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.16666666666666666,0.07456140350877193,0.14912280701754385,0.15350877192982457,0.07017543859649122,0.14473684210526316,0.09210526315789473,0.14912280701754385
parstriangularis-rh,0.09316770186335403,0.16149068322981366,0.10559006211180125,0.10559006211180125,0.15527950310559005,0.09937888198757763,0.17391304347826086,0.10559006211180125
postcentral-lh,0.13592233009708737,0.0825242718446602,0.15048543689320387,0.1553398058252427,0.07766990291262135,0.14563106796116504,0.10194174757281553,0.15048543689320387
precentral-lh,0.13366336633663367,0.08415841584158416,0.1485148514851485,0.15346534653465346,0.07920792079207921,0.14356435643564355,0.10396039603960396,0.15346534653465346
rostralmiddlefrontal-rh,0.09210526315789473,0.17105263157894737,0.09868421052631579,0.09868421052631579,0.16447368421052633,0.09868421052631579,0.17763157894736842,0.09868421052631579
superiorparietal-lh,0.1380952380952381,0.08095238095238096,0.1523809523809524,0.15714285714285714,0.0761904761904762,0.14761904761904762,0.1,0.14761904761904762
superiortemporal-lh,0.09826589595375723,0.15028901734104047,0.10982658959537572,0.10982658959537572,0.14450867052023122,0.10404624277456648,0.17341040462427745,0.10982658959537572
superiortemporal-rh,0.13227513227513227,0.08994708994708994,0.13756613756613756,0.14285714285714285,0.08465608465608465,0.13227513227513227,0.10582010582010581,0.1746031746031746
