,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.13821138211382114,0.08130081300813008,0.15447154471544716,0.15447154471544716,0.08130081300813008,0.15447154471544716,0.08943089430894309,0.14634146341463414
parstriangularis-rh,0.11538461538461539,0.11538461538461539,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282
postcentral-lh,0.13333333333333333,0.08333333333333333,0.15,0.15,0.08333333333333333,0.15,0.1,0.15
precentral-lh,0.12931034482758622,0.08620689655172414,0.14655172413793102,0.14655172413793102,0.08620689655172414,0.14655172413793102,0.10344827586206896,0.15517241379310345
rostralmiddlefrontal-rh,0.11267605633802817,0.11267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.14084507042253522,0.1267605633802817
superiorparietal-lh,0.13333333333333333,0.08333333333333333,0.15,0.15,0.08333333333333333,0.15,0.1,0.15
superiortemporal-lh,0.11392405063291139,0.11392405063291139,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.13924050632911392,0.12658227848101267
superiortemporal-rh,0.12389380530973451,0.08849557522123894,0.1415929203539823,0.1415929203539823,0.08849557522123894,0.1415929203539823,0.10619469026548672,0.168141592920354
