,caudalanteriorcingulate-lh,insula-rh,isthmuscingulate-rh,paracentral-lh,parahippocampal-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.1111111111111111
insula-rh,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.1111111111111111
isthmuscingulate-rh,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.1111111111111111
paracentral-lh,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.17857142857142858,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.10714285714285714
parahippocampal-rh,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.1111111111111111
posteriorcingulate-lh,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.17857142857142858,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.10714285714285714
posteriorcingulate-rh,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.17857142857142858,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.10714285714285714
rostralanteriorcingulate-rh,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.1111111111111111
