,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.1343669250645995,0.13695090439276486,0.13178294573643412,0.1343669250645995,0.1343669250645995,0.06201550387596899,0.13178294573643412,0.1343669250645995
parsopercularis-lh,0.13421052631578947,0.1368421052631579,0.13157894736842105,0.13421052631578947,0.13421052631578947,0.06315789473684211,0.13157894736842105,0.13421052631578947
parstriangularis-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.136,0.13333333333333333,0.064,0.13333333333333333,0.13333333333333333
rostralmiddlefrontal-rh,0.1345646437994723,0.1345646437994723,0.13192612137203166,0.1345646437994723,0.1345646437994723,0.0633245382585752,0.13192612137203166,0.1345646437994723
superiorfrontal-lh,0.1343669250645995,0.13695090439276486,0.13178294573643412,0.1343669250645995,0.1343669250645995,0.06201550387596899,0.13178294573643412,0.1343669250645995
superiorparietal-lh,0.11009174311926606,0.11009174311926606,0.11009174311926606,0.11009174311926606,0.11009174311926606,0.22935779816513763,0.11009174311926606,0.11009174311926606
superiortemporal-rh,0.13471502590673576,0.13471502590673576,0.13212435233160622,0.13471502590673576,0.13471502590673576,0.06217616580310881,0.13212435233160622,0.13471502590673576
supramarginal-rh,0.1343669250645995,0.13695090439276486,0.13178294573643412,0.1343669250645995,0.1343669250645995,0.06201550387596899,0.13178294573643412,0.1343669250645995
