,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.125,0.12916666666666668,0.12083333333333333,0.125,0.12916666666666668,0.12083333333333333,0.125,0.125
parsopercularis-lh,0.125,0.12916666666666668,0.12083333333333333,0.125,0.12916666666666668,0.12083333333333333,0.125,0.125
parstriangularis-rh,0.12605042016806722,0.12605042016806722,0.12184873949579832,0.12605042016806722,0.12605042016806722,0.12184873949579832,0.12605042016806722,0.12605042016806722
rostralmiddlefrontal-rh,0.125,0.12916666666666668,0.12083333333333333,0.125,0.12916666666666668,0.12083333333333333,0.125,0.125
superiorfrontal-lh,0.125,0.12916666666666668,0.12083333333333333,0.125,0.12916666666666668,0.12083333333333333,0.125,0.125
superiorparietal-rh,0.12608695652173912,0.12608695652173912,0.12173913043478261,0.12608695652173912,0.12608695652173912,0.12173913043478261,0.12608695652173912,0.12608695652173912
superiortemporal-rh,0.125,0.12916666666666668,0.12083333333333333,0.125,0.12916666666666668,0.12083333333333333,0.125,0.125
supramarginal-rh,0.125,0.12916666666666668,0.12083333333333333,0.125,0.12916666666666668,0.12083333333333333,0.125,0.125
