,Fp1,F7,FT9,TP10,T8,F4,AF7,AF8
Fp1,0.27586206896551724,0.0,0.0,0.0,0.28160919540229884,0.0,0.1781609195402299,0.26436781609195403
F7,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0
FT9,0.0,0.07368421052631578,0.43157894736842106,0.45263157894736844,0.0,0.042105263157894736,0.0,0.0
TP10,0.0,0.07,0.41,0.48,0.0,0.04,0.0,0.0
T8,0.27624309392265195,0.0,0.0,0.0,0.292817679558011,0.0,0.1712707182320442,0.2596685082872928
F4,0.125,0.0,0.125,0.125,0.125,0.25,0.125,0.125
AF7,0.256,0.0,0.0,0.0,0.256,0.0,0.232,0.256
AF8,0.27647058823529413,0.0,0.0,0.0,0.27647058823529413,0.0,0.18235294117647058,0.2647058823529412
