,Fp1,F7,FT9,TP10,T8,F4,AF7,AF8
Fp1,0.21511627906976744,0.22674418604651161,0.0,0.0,0.22674418604651161,0.0,0.11046511627906977,0.22093023255813954
F7,0.2,0.245,0.0,0.0,0.245,0.0,0.095,0.215
FT9,0.0,0.04081632653061224,0.4489795918367347,0.46938775510204084,0.02040816326530612,0.0,0.0,0.02040816326530612
TP10,0.0,0.014492753623188406,0.34782608695652173,0.6376811594202898,0.0,0.0,0.0,0.0
T8,0.20304568527918782,0.2436548223350254,0.0,0.0,0.2436548223350254,0.0,0.09644670050761421,0.2131979695431472
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.20430107526881722,0.20430107526881722,0.0,0.0,0.20430107526881722,0.0,0.1827956989247312,0.20430107526881722
AF8,0.21428571428571427,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.1043956043956044,0.21978021978021978
