,Fp1,F7,FT9,TP10,T8,F4,AF7,AF8
Fp1,0.20930232558139536,0.18604651162790697,0.023255813953488372,0.0,0.20930232558139536,0.0,0.16279069767441862,0.20930232558139536
F7,0.1,0.21,0.1,0.0,0.23,0.0,0.2,0.16
FT9,0.05,0.2,0.2,0.0,0.21666666666666667,0.0,0.2,0.13333333333333333
TP10,0.0,0.0,0.04878048780487805,0.9512195121951219,0.0,0.0,0.0,0.0
T8,0.08,0.184,0.088,0.0,0.344,0.0,0.176,0.128
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.09278350515463918,0.21649484536082475,0.10309278350515463,0.0,0.2268041237113402,0.0,0.20618556701030927,0.15463917525773196
AF8,0.14084507042253522,0.19718309859154928,0.07042253521126761,0.0,0.2112676056338028,0.0,0.18309859154929578,0.19718309859154928
